genreId,movieId
"28","IDu22",
"40","IDu22",
"26","AiN10",
"32","HL20",
"32","JR81",
"28","FTu60",
"32","FTu60",
"32","WKD50",
"26","DaH1",
"26","JR85",
"27","SL19",
"26","DaH2",
"25","WlD38",
"26","WlD39",
"34","WlD34",
"41","WlD35",
"40","WlD36",
"25","WlD37",
"25","WlD31",
"35","SL20",
"41","SL20",
"25","WlD33",
"25","CoC10",
"28","IDu16",
"34","xCm20",
"25","SL26",
"25","SL23",
"25","IDu10",
"25","JR90",
"27","SL21",
"26","SL22",
"25","ViA10",
"26","FRo10",
"27","JuB104",
"27","WlD29",
"26","CMF1",
"38","RoS110",
"27","JuB102",
"27","JuB103",
"37","RoS112",
"27","JuB100",
"37","WlD24",
"27","JuB101",
"41","WlD25",
"25","SL52",
"28","WlD20",
"28","SL53",
"26","SmW3",
"60","SmW3",
"26","SL50",
"26","ICr10",
"35","SmW1",
"32","PBe10",
"26","GlS10",
"26","ICr15",
"26","ICr16",
"25","KHu13",
"40","KvY10",
"26","SL59",
"37","KHu18",
"32","KHu18",
"27","SL56",
"25","FTu80",
"25","SL54",
"25","KHu15",
"33","FRo20",
"42","KHu19",
"25","IDu28",
"25","HMB10",
"25","ASp10",
"40","PMe15",
"26","LiB1",
"27","LiB2",
"27","WlD18",
"25","LiB3",
"40","LnK10",
"27","WlD19",
"25","LiB4",
"37","RoS100",
"26","PMe10",
"28","WlD15",
"25","WlD10",
"25","LiB5",
"28","KHu21",
"60","KHu21",
"25","AWa5",
"25","LiB6",
"26","SL49",
"25","AWa1",
"26","KHu22",
"25","AHp10",
"26","SL44",
"37","FF12",
"25","DaM1",
"26","ARm10",
"26","FF13",
"25","ICa10",
"37","FF14",
"33","FF14",
"41","DaM3",
"26","DaM3",
"32","FF15",
"26","FF15",
"28","DaM4",
"26","DaM4",
"33","PdF10",
"25","DaM5",
"26","DaM6",
"25","GGr9",
"32","FF18",
"41","FF18",
"87","DaM7",
"25","GGr8",
"32","PMe20",
"25","HWa10",
"39","HyS10",
"28","ICr30",
"26","ICr30",
"43","JGE20",
"25","PAl2",
"32","JI2",
"60","PAl1",
"32","JI1",
"40","AGm10",
"32","JI4",
"38","YoK1",
"25","JI6",
"25","JI5",
"32","PAl8",
"26","PAl8",
"28","ICr38",
"32","PAl4",
"25","PAl3",
"25","ICr35",
"25","PAl6",
"26","JGE25",
"37","ICr36",
"28","ICr36",
"25","AlW60",
"25","HLa30",
"35","PMe36",
"33","WKD10",
"36","GKS60",
"26","ICr19",
"32","HLa35",
"30","HLa35",
"25","HnS10",
"76","HKo17",
"37","RoS120",
"28","HKo18",
"34","MlG5",
"35","PMe32",
"26","MlG1",
"25","MDK10",
"25","STy10",
"35","PMe30",
"28","HKo10",
"32","JGE10",
"26","SL62",
"25","HKo13",
"32","SL60",
"25","HKo12",
"26","ICr27",
"28","ICr28",
"42","JGE18",
"26","ICr24",
"25","GGr1",
"32","ICr25",
"29","ICr25",
"26","FF10",
"32","JPa10",
"25","HLa40",
"38","IMo10",
"32","JPa12",
"25","GHl15",
"34","Zk5",
"32","JPa14",
"32","BLe17",
"43","HKo29",
"53","HKo26",
"26","HKo26",
"33","MWu10",
"40","JrS10",
"37","IBo20",
"27","GSl10",
"32","HKo21",
"32","HKo24",
"32","HKo25",
"26","MoH10",
"25","KGr20",
"29","HKo22",
"29","HKo23",
"26","BLe23",
"60","MAu10",
"26","FF40",
"32","BLe21",
"38","BLe22",
"35","IBo27",
"26","FF23",
"32","ICa20",
"38","ICa20",
"25","HLa50",
"35","RCm15",
"28","NOx20",
"25","SSC2l",
"25","NoL8",
"41","HKo39",
"40","ICa27",
"25","AlW40",
"35","ICa25",
"34","ICa25",
"27","GSl12",
"27","ICr40",
"25","KGr30",
"25","IBo10",
"25","ICr42",
"32","JL5",
"41","HKo30",
"35","MLu10",
"32","HKo36",
"32","ESP9",
"43","MdH10",
"26","FF30",
"26","JrB10",
"32","NML1",
"25","MlL1",
"32","NML2",
"37","NML4",
"26","StC12",
"25","NOx10",
"32","HLa65",
"30","HLa65",
"34","StC10",
"36","EJL10",
"32","BLv12",
"32","NML5",
"32","HLa60",
"30","HLa60",
"26","MBg10",
"32","BLv10",
"37","NML7",
"32","NML7",
"25","JM1",
"25","ERr5",
"27","HaM10",
"32","HKo43",
"29","HKo41",
"32","BLv15",
"27","HaM11",
"32","HLa75",
"30","HLa75",
"25","FF48",
"34","StC20",
"26","JDo10",
"25","HLa70",
"27","JN3",
"26","JN2",
"28","GRi10",
"26","JN7",
"26","JN9",
"25","KGr10",
"35","IBo30",
"36","StC30",
"32","BLe15",
"32","BLe12",
"41","FF50",
"26","FF50",
"27","PaH128",
"41","IBo35",
"45","IBo35",
"26","AlF10",
"28","BLe10",
"32","BLe10",
"28","BLe11",
"32","BLe11",
"27","PaH124",
"27","PaH125",
"60","RgC15",
"27","PaH126",
"26","MKa10",
"27","PaH127",
"27","PaH120",
"27","PaH121",
"27","PaH122",
"27","PaH123",
"26","MKa15",
"34","DHL10",
"33","NBr17",
"26","xAx10",
"25","StT10",
"27","PaH117",
"27","PaH118",
"27","PaH119",
"60","RgC10",
"27","PaH113",
"27","PaH114",
"27","PaH115",
"27","PaH116",
"27","PaH110",
"27","PaH111",
"27","PaH112",
"25","JPa40",
"40","HwM10",
"38","JtF3",
"41","Z0310",
"38","JtF1",
"27","NBr10",
"27","PaH106",
"27","PaH107",
"27","PaH108",
"27","PaH109",
"136","AnL15",
"28","AnL13",
"26","AnL12",
"25","TJe10",
"25","KGr40",
"41","Z0320",
"35","RCm10",
"25","DaV1",
"25","BBy10",
"26","AWj7",
"26","AWj5",
"33","SuF10",
"26","MLd10",
"26","JR1",
"41","DWG80",
"26","JR5",
"35","LTa10",
"26","LTa10",
"25","KGr50",
"25","GRi50",
"27","BMy14",
"25","FdC14",
"28","FdC16",
"25","FdC19",
"27","AKj21",
"25","AbK10",
"32","JS1",
"27","AKj20",
"25","JS5",
"26","AbK15",
"25","PiG60",
"27","AKj18",
"27","AKj17",
"27","AKj16",
"27","AKj15",
"27","AKj14",
"34","GPC10",
"27","AKj13",
"27","AKj12",
"27","AKj11",
"27","AKj19",
"32","RJR10",
"25","Z5470",
"30","EmC10",
"28","NoT3",
"32","JT1",
"32","NoT5",
"29","NoT5",
"32","JT3",
"27","AKj10",
"32","JT2",
"32","JT5",
"32","JT4",
"28","FdC23",
"32","xWi1",
"35","GPC25",
"25","RVD10",
"35","GPC20",
"25","GPC23",
"25","Z5480",
"25","PiG70",
"25","YOz18",
"25","YOz16",
"26","YOz15",
"32","GBS150",
"37","TrJ15",
"33","DvC10",
"26","ERz3",
"32","YOz10",
"26","ERz6",
"36","GPC29",
"26","YOz12",
"26","YOz11",
"26","HGC14",
"25","GPC32",
"32","TrJ12",
"33","HGC19",
"32","TrJ14",
"51","HGC17",
"25","Z5490",
"27","HGC16",
"51","HGC16",
"37","TrJ10",
"26","GBS140",
"27","WoP22",
"32","GeQ10",
"25","CoW1",
"26","WoP25",
"33","WoP25",
"25","CoW2",
"26","WoP24",
"26","CoW3",
"32","GBS144",
"26","YOz20",
"32","GBS145",
"26","CoW5",
"25","CoW6",
"27","WoP20",
"25","CoW7",
"26","YOz22",
"40","IHs10",
"25","FeF80",
"26","VlM10",
"41","TrJ20",
"27","WoP18",
"27","WoP17",
"45","WoP17",
"40","JmF25",
"27","JmF25",
"40","JW2",
"25","RWi37",
"25","PGD10",
"40","WoP12",
"25","JmF20",
"25","JW1",
"38","RWi38",
"27","PGD11",
"32","GBS130",
"32","JW4",
"40","JW4",
"25","WoP14",
"32","GBS132",
"38","JW6",
"41","RWi33",
"29","RWi33",
"28","RHa9",
"38","RWi34",
"35","WoP10",
"32","SpJ13",
"34","RWi36",
"32","RHa8",
"28","RLG10",
"32","RHa5",
"40","FeF85",
"40","JW9",
"29","RWi31",
"26","RHa3",
"25","RWi32",
"32","RHa4",
"51","RHa4",
"25","PiG20",
"26","MlW5",
"34","WH11",
"26","FDF10",
"27","AAm10",
"32","MRh10",
"29","RWi28",
"26","GBS120",
"40","RWi29",
"41","RWi24",
"25","YOz40",
"35","RWi25",
"25","WCr50",
"25","YOz45",
"25","NaL20",
"25","PiG30",
"25","YOz50",
"32","LCs10",
"34","SGB90",
"38","TOw10",
"26","WCr48",
"33","WCr48",
"25","NaL10",
"32","WCr49",
"40","Smi5",
"40","WCr46",
"40","Smi3",
"34","WH30",
"25","PhD15",
"32","GBS110",
"40","WCr40",
"25","WBo10",
"26","KV26",
"40","WCr44",
"36","GBS115",
"32","KV25",
"26","EMF10",
"32","KV24",
"40","WCr42",
"36","JaC15",
"25","KV23",
"25","YOz55",
"40","WCr43",
"25","JaC12",
"25","KV28",
"28","PiG40",
"26","PiG40",
"26","KV27",
"36","JaC10",
"35","CST10",
"26","NyA10",
"26","MRy21",
"25","LPh10",
"25","PhD10",
"25","LPh15",
"33","SMf10",
"33","WH38",
"37","WD105",
"39","WD105",
"38","RbG10",
"25","JmF10",
"25","YOz65",
"26","GBS100",
"25","GAr100",
"26","GBS102",
"26","GBS103",
"37","WD101",
"39","WD101",
"37","WD103",
"39","WD103",
"37","WD102",
"32","PiG50",
"35","CST20",
"28","MRy10",
"41","MRy19",
"29","MRy19",
"25","RiL10",
"32","CSe10",
"26","KV40",
"25","WiW2",
"25","ADT33",
"25","WiW1",
"25","GMK15",
"25","WiW4",
"41","GMK17",
"26","GMK17",
"26","GMK10",
"25","KV43",
"34","KV42",
"25","KV41",
"25","RiL14",
"25","RiL15",
"28","CSe15",
"36","IEn310",
"25","JaC35",
"25","JaC33",
"38","MgT10",
"25","MFe30",
"27","WiW9",
"26","TAn21",
"29","PeB2",
"25","ADT26",
"32","PeB1",
"29","PeB1",
"43","TAn20",
"26","PeB4",
"27","RHd2",
"26","PeB3",
"34","ADT23",
"27","JuA102",
"25","KV32",
"27","JuA101",
"25","KV31",
"27","JuA104",
"25","KV30",
"27","JuA103",
"26","PeB6",
"29","JaC28",
"25","KV36",
"25","PeB5",
"25","PeB8",
"27","JuA100",
"40","FFC1",
"28","KV34",
"26","KV34",
"25","FFC2",
"34","JaC25",
"32","FFC3",
"29","FFC3",
"25","FFC4",
"36","JaC23",
"35","FFC5",
"26","KV38",
"25","ZJu10",
"27","FFC6",
"25","LiW1",
"35","FFC7",
"36","JaC20",
"35","FFC8",
"60","MFe40",
"32","FFC9",
"25","TAn18",
"25","LiW6",
"26","TAn16",
"25","LiW7",
"32","LiW8",
"26","LiW8",
"26","LiW9",
"26","TAn12",
"33","CLz1",
"35","PBa4",
"26","JlC14",
"38","PBa3",
"27","PBa3",
"51","PBa3",
"25","JlC15",
"28","PLe12",
"51","PBa6",
"26","JlC16",
"25","NSv10",
"27","PLe10",
"41","KV62",
"35","JlC10",
"28","PLe17",
"36","KV61",
"26","JlC11",
"32","PLe16",
"28","KV60",
"28","PLe15",
"60","PBa1",
"41","HeK10",
"25","KV64",
"25","AWw5",
"32","PBa8",
"25","JlC18",
"27","AWw3",
"60","AWw3",
"27","PWe10",
"25","JS36",
"32","PBa9",
"53","EBy22",
"26","PSc1",
"40","MFe10",
"25","Z5410",
"53","EBy20",
"25","JSm10",
"41","SLJ7",
"28","SLJ8",
"32","SLJ5",
"26","SLJ5",
"25","SLJ6",
"26","PLe21",
"32","SLJ3",
"26","KV50",
"32","SLJ4",
"32","SLJ1",
"25","SLJ2",
"32","KV55",
"29","KV54",
"26","KV59",
"26","KV58",
"28","KV56",
"36","KV56",
"33","RtL10",
"32","MFe25",
"41","PWe15",
"26","PWe15",
"25","MFe20",
"41","ToA10",
"25","JaC40",
"32","EBy10",
"40","EBy10",
"25","Z5420",
"25","ClL21",
"28","PeG6",
"25","ClL22",
"25","ClL20",
"25","PeG3",
"43","ClL25",
"33","RSn10",
"25","ClL23",
"26","PeG4",
"27","ADv22",
"25","MOp30",
"26","YRa10",
"33","WaG10",
"28","DLZ10",
"34","Z4101",
"34","Z4102",
"34","Z4103",
"25","RZL5",
"41","Z4104",
"25","ETG3",
"25","Z5430",
"38","NiC10",
"25","ClL10",
"35","ADv12",
"39","PeL10",
"25","ClL11",
"35","ADv14",
"35","ADv15",
"25","ClL14",
"29","JS42",
"25","ClL15",
"25","ClL12",
"35","ADv10",
"25","ClL13",
"25","ClL18",
"25","ClL19",
"25","ClL16",
"25","ClL17",
"28","MOp22",
"29","MOp22",
"35","ADv17",
"27","ADv17",
"26","MOp20",
"26","MOp21",
"25","RHn10",
"26","OPa1",
"27","IML101",
"25","Z5440",
"27","IML102",
"26","IDx10",
"27","IML100",
"25","EGU84",
"36","ADT12",
"28","HoH12",
"29","HoH10",
"25","HKo7",
"39","HLu10",
"28","HKo6",
"25","GHl8",
"25","MOp11",
"28","HKo9",
"40","ADT18",
"26","GHl7",
"26","MOp12",
"25","GHl9",
"51","MOp15",
"26","MOp16",
"26","MOp14",
"28","MOp19",
"32","MOp19",
"25","MOp18",
"29","Ftu23",
"25","Z5450",
"27","Ftu25",
"35","IrK25",
"29","SKo1",
"26","SKo2",
"35","IrK27",
"51","EGU70",
"32","EBe5",
"36","EBe5",
"32","EBe7",
"36","IEn300",
"26","JAT3",
"26","FRa10",
"25","IrK10",
"25","IrK14",
"25","Z5460",
"34","IrK15",
"26","StF13",
"25","AEy11",
"32","Z9030",
"32","StF12",
"26","StF12",
"25","AEy10",
"25","AEy13",
"51","StF10",
"26","AEy12",
"35","MMj10",
"26","MMj10",
"26","AEy18",
"32","StF17",
"26","StF17",
"28","JEu15",
"40","ICd10",
"26","AEy14",
"32","StF14",
"26","StF14",
"26","AEy16",
"35","AsL10",
"25","GTr10",
"26","GTr12",
"40","ShT10",
"35","JFg20",
"26","StF23",
"27","VeZ10",
"25","Z9040",
"26","StF20",
"42","PvL5",
"26","PvL5",
"25","YMa1",
"25","PvL1",
"25","DeA10",
"25","HKr10",
"38","HLS10",
"25","GvS01",
"25","JFg10",
"34","SiW12",
"34","SiW13",
"40","EGU40",
"25","Z9050",
"36","SiW10",
"26","INS10",
"41","JPd10",
"33","HKa12",
"34","SiW14",
"26","GHo10",
"37","HKa10",
"33","HKa10",
"25","CMe1",
"40","StW10",
"26","DTa221",
"25","RjKd10",
"25","HKr20",
"26","DTa222",
"32","VCy10",
"25","GvS12",
"26","GvS11",
"28","DeR10",
"32","NiC30",
"25","StW13",
"25","VCy5",
"33","DOR10",
"32","Z9060",
"32","EHG48",
"26","JEu20",
"51","JEu20",
"32","EHG50",
"29","EHG50",
"37","APy10",
"26","APy15",
"26","HKr30",
"32","RHo5",
"51","EGU30",
"35","RHo1",
"26","TNu3",
"32","IBa20",
"35","IBa20",
"39","Z9070",
"42","Fro28",
"26","EHG38",
"42","KRu32",
"25","KRu30",
"35","IBa22",
"35","IBa23",
"26","EHG30",
"32","KuH29",
"40","KFr10",
"25","EGU27",
"28","KRu37",
"32","KuH25",
"25","JPd26",
"26","LTu10",
"35","RHr8",
"51","EGU20",
"25","EGU21",
"35","SSh10",
"28","IBa10",
"40","IBa10",
"26","JPd20",
"40","JDr10",
"26","LlH10",
"26","DTa220",
"38","IBa16",
"26","EHG20",
"25","IBa11",
"60","JqS10",
"34","IBa12",
"35","IBa13",
"38","DTa215",
"40","EGU17",
"40","DTa212",
"36","DTa210",
"45","EGU18",
"34","DTa211",
"25","SGe10",
"28","EHG15",
"25","KRu12",
"35","IWo15",
"25","BJq15",
"32","KuH10",
"37","KRu10",
"41","KRu10",
"26","RPe20",
"35","IWo10",
"25","BJq10",
"26","JZa10",
"26","RPe22",
"32","FOz20",
"26","FOz20",
"38","FrM10",
"26","FrM10",
"32","FOz22",
"27","JuA106",
"25","KRu16",
"26","FOz25",
"27","JuA105",
"27","JuA107",
"95","FOz29",
"27","FOz29",
"25","RPe12",
"25","JPB10",
"25","KRu23",
"32","KRu22",
"32","KuH20",
"25","KRu20",
"26","EvS1",
"40","LaH10",
"25","EvS3",
"25","EvS2",
"25","EvS5",
"28","PBm2",
"25","RgW10",
"28","KRu28",
"32","PBm1",
"60","PBm1",
"26","EvS7",
"29","EvS6",
"32","IdB10",
"40","IdB10",
"26","KRu25",
"25","EvS8",
"32","IdB14",
"40","IdB14",
"32","IdB12",
"40","IdB12",
"32","IdB16",
"40","IdB16",
"25","JuD9",
"41","JqB28",
"32","RoN32",
"35","IWo37",
"26","YOz75",
"35","IWo38",
"25","DPo1",
"35","IWo35",
"25","DPo2",
"25","DPo3",
"35","IWo40",
"38","IWo40",
"25","DPo4",
"38","RHv7",
"25","DPo5",
"26","DPo6",
"38","RHv5",
"32","DPo7",
"51","DPo7",
"26","LHa10",
"25","CBt15",
"34","RoN30",
"28","LHa17",
"32","LHa17",
"32","CBt10",
"26","LHa16",
"25","JqB33",
"25","JqB31",
"38","RHv9",
"38","RoN28",
"25","RoN22",
"45","JqB38",
"35","IWo25",
"25","YOz85",
"25","WDT31",
"40","PBo2",
"40","PeS3",
"27","PeS5",
"28","PBo3",
"25","JuD3",
"42","PBo9",
"26","PBo9",
"25","JuD2",
"28","JuD8",
"32","PBo6",
"25","JuD7",
"41","CMt10",
"32","PBo5",
"28","JNo10",
"25","JuD6",
"25","JuD5",
"25","PBo7",
"36","WvD33",
"26","WDT27",
"26","WvD34",
"27","JfB10",
"26","WvD36",
"25","WvD38",
"125","NBu10",
"25","YOz95",
"25","WDT20",
"35","DFi17",
"27","DFi17",
"25","DFi15",
"28","JqB15",
"32","JqB15",
"26","RyK10",
"60","RyK10",
"38","DFi10",
"26","LTu30",
"25","JqB10",
"26","RyK12",
"60","RyK12",
"25","WvD43",
"28","WDT19",
"28","JqB18",
"26","JqB18",
"25","WDT17",
"27","BnG13",
"25","BnG12",
"28","WvD49",
"32","WvD49",
"25","MyH14",
"33","WDT10",
"25","MyH10",
"26","ElP30",
"38","JuF6",
"27","JqB25",
"38","JuF4",
"25","JqB23",
"28","JqB22",
"32","JqB20",
"25","AlG30",
"26","WvD50",
"32","WvD51",
"40","MaB30",
"29","WvD53",
"28","WvD54",
"32","WvD54",
"53","WvD56",
"28","WvD57",
"32","WvD57",
"29","WvD58",
"38","FBr60",
"32","BLw10",
"32","AKi40",
"40","WGi5",
"26","NKo15",
"25","PSv2",
"25","IPC5",
"25","PSv1",
"32","WvD60",
"25","NKo10",
"43","WvD64",
"41","WvD64",
"26","MTo10",
"135","MwB10",
"28","WvD65",
"25","JBC2",
"40","MaB23",
"32","WvD67",
"30","WvD67",
"25","GrG10",
"28","CCw10",
"40","MaB21",
"32","WvD69",
"25","JBC6",
"25","JBC3",
"32","AKi30",
"38","FBr50",
"25","MlB10",
"33","HuJ10",
"32","AKi25",
"96","ElP10",
"27","IrE1",
"40","AlG11",
"25","AlG10",
"32","WvD70",
"40","MaB28",
"28","WvD72",
"26","RoN17",
"28","RoN16",
"27","WvD75",
"43","AnM37",
"34","AnM37",
"32","JKw10",
"25","VBe10",
"32","WvD76",
"36","AnM35",
"40","MaB12",
"25","WvD78",
"36","AnM34",
"32","WvD79",
"26","WvD79",
"25","AnM33",
"27","MaB10",
"33","DGl10",
"32","BBi10",
"35","RoN18",
"26","LuB20",
"40","MaB15",
"25","CrM10",
"50","ML10",
"43","AnM40",
"26","LuB21",
"26","LSP10",
"25","Z9010",
"41","PSv8",
"28","EBu8",
"25","PSv7",
"40","Z9020",
"32","JoM10",
"26","JoM10",
"34","KOl10",
"25","PSv9",
"25","PSv4",
"25","PSv3",
"25","LHK5",
"25","PSv6",
"25","PSv5",
"25","LHK3",
"25","EmB10",
"25","DPt1",
"26","RdN10",
"26","DPt2",
"26","JoM15",
"25","DPt3",
"38","FC101",
"32","DPt6",
"25","JuJ2",
"33","JLi10",
"60","JuJ1",
"60","JuJ5",
"60","JuJ4",
"60","JuJ3",
"41","LuB15",
"27","PGg11",
"39","NLr10",
"25","ML23",
"25","RWF29",
"25","ML24",
"32","ChR60",
"26","RWF26",
"28","RWF27",
"26","RWF27",
"25","RWF28",
"32","BoL10",
"60","BoL10",
"25","RWF21",
"25","RWF22",
"25","RWF23",
"25","RWF24",
"27","JNm64",
"26","TaH2",
"27","JNm63",
"27","JNm62",
"27","JNm61",
"28","HMD1",
"27","JNm60",
"32","TDe10",
"26","TDe10",
"26","HuH20",
"26","ML30",
"32","TDe14",
"40","AJy20",
"25","ML32",
"29","TaH8",
"27","JNm69",
"27","JNm68",
"35","TaH6",
"45","TDe18",
"40","RmF10",
"27","JNm67",
"26","TaH5",
"32","TDe19",
"27","JNm66",
"26","JBH10",
"27","JNm65",
"25","ML17",
"37","LHM3",
"26","ML18",
"41","LHM1",
"34","LHM1",
"29","ML12",
"28","RWF18",
"39","SBe10",
"28","ML13",
"25","ML14",
"25","AJy12",
"25","KV1",
"25","ML15",
"32","ChR50",
"28","RWF15",
"26","RWF15",
"28","RWF16",
"26","RWF16",
"28","SLa2",
"26","RWF10",
"29","SLa3",
"27","RWh50",
"60","JAx10",
"25","RWF20",
"34","HuH15",
"26","BJq5",
"26","ElR10",
"26","AlZ25",
"25","HuH10",
"25","AJy10",
"25","ML20",
"28","ML21",
"32","ML21",
"26","GgE10",
"25","RoL60",
"25","HFr18",
"25","ChR40",
"25","GDa10",
"40","RlE5",
"26","FiC1",
"25","FiC3",
"25","RaT20",
"25","RaT21",
"25","FiC5",
"25","RaT22",
"25","FiC4",
"25","NMv3",
"25","RaT26",
"45","JBH30",
"28","NMv1",
"25","ML39",
"28","JWg10",
"25","JoK10",
"25","GP100",
"26","ITu10",
"25","TDv10",
"25","ChR30",
"26","HFr20",
"25","RWF32",
"32","RWF33",
"26","RWF33",
"25","RWF35",
"41","IrK2",
"32","IrK7",
"25","EBz5",
"25","RaT14",
"32","RaT16",
"37","JBH20",
"33","KBu24",
"32","DvD10",
"27","HFr30",
"32","WeA10",
"25","ChR20",
"27","RWh15",
"41","RWh10",
"29","RWh10",
"25","HLg1",
"34","RZe3",
"25","MuK10",
"32","RZe1",
"35","HoK5",
"25","HoK8",
"38","FoB30",
"38","RZe5",
"30","GeP15",
"26","NMv8",
"93","GeP10",
"40","KW10",
"60","KW10",
"32","ChR10",
"26","EAD10",
"30","GeP18",
"29","ChR13",
"33","KBu40",
"27","JaS10",
"27","JaS11",
"27","JaS12",
"27","JaS13",
"33","KBu45",
"30","GeP25",
"25","RoL59",
"27","IrP1",
"43","IrP3",
"28","FDG10",
"36","HFr50",
"25","RbW10",
"26","FbM10",
"26","JAn1",
"26","GBl10",
"26","VF23",
"25","EBz80",
"38","FoB50",
"25","JAn2",
"29","HPo10",
"25","YZh14",
"26","VF25",
"25","YZh15",
"25","VF26",
"25","StD80",
"35","PtF10",
"25","YZh16",
"25","JAn6",
"33","KBu10",
"32","KeH10",
"32","GBl20",
"35","Z1813",
"35","Z1812",
"35","Z1811",
"32","RWh20",
"26","VF19",
"25","EBz75",
"25","EBz70",
"33","KBu20",
"26","VF17",
"33","KBu22",
"27","JaS38",
"51","JaS38",
"25","TBN10",
"27","DaG10",
"34","VF41",
"35","VF42",
"37","VF43",
"41","AEG70",
"29","AEG70",
"25","WaF35",
"25","IrR8",
"25","IrR5",
"26","IrR6",
"25","EBz65",
"25","JaB10",
"26","ADw80",
"26","VF44",
"34","JaS40",
"32","HDl10",
"37","VF45",
"36","GeP40",
"26","VF46",
"60","JaS42",
"28","VF47",
"29","EBz60",
"26","VF48",
"35","JaS46",
"34","FoB70",
"35","JaS48",
"34","ADw78",
"145","BrD11",
"26","LCa14",
"25","BrD10",
"36","ADw75",
"34","VF31",
"25","VF32",
"26","LCa10",
"34","WaF25",
"41","AEG60",
"29","AEG60",
"119","WlF10",
"29","WaF20",
"32","IRo10",
"131","IRo10",
"29","JuT5",
"25","EBz55",
"25","EBz50",
"25","Z6610",
"29","YSt10",
"33","YSt10",
"29","YSt12",
"33","YSt12",
"27","WaF15",
"34","VF33",
"41","GoM10",
"36","ADw70",
"26","JC10",
"26","Eti20",
"36","ADw72",
"34","VF36",
"26","JC11",
"26","VF37",
"28","VF38",
"32","VF38",
"25","JaS56",
"41","VF39",
"28","PAu10",
"32","MiH10",
"42","xPe20",
"32","WaF10",
"25","Z6625",
"25","EBz45",
"45","EBz46",
"41","PLu10",
"25","EBz40",
"25","Z6620",
"25","JlS10",
"91","Dli16",
"33","KBu50",
"28","JaS20",
"32","JaS20",
"28","WaW20",
"26","AAn12",
"25","MiH15",
"37","MiH18",
"26","AAn10",
"27","EBi10",
"33","MRg10",
"26","WaW16",
"28","WaW15",
"32","WaW14",
"25","EBz25",
"32","PAd14",
"32","EBz35",
"32","JTo15",
"28","PAd13",
"32","EBz30",
"32","WaW13",
"59","LB1",
"26","WaW10",
"60","LB2",
"26","PAd17",
"28","FWh5",
"35","ADw45",
"26","LB6",
"25","LB9",
"26","ClM40",
"26","ADw40",
"25","BnB1",
"27","JRu3",
"25","ADw41",
"38","ACt10",
"27","JRu1",
"27","JRu2",
"25","IPS1",
"28","JRu5",
"27","JRu5",
"25","EBz15",
"25","AEG25",
"32","RaT42",
"26","SyC10",
"25","EBz20",
"32","RaT46",
"38","JTM10",
"25","IsM10",
"51","SLo2",
"36","Z6640",
"41","IsM14",
"26","IsM14",
"25","SLo1",
"28","ADw35",
"28","ClM30",
"40","FSt10",
"33","JuM10",
"42","xPe10",
"25","EBz10",
"32","RaT30",
"25","LAl17",
"25","LD1",
"25","RaT36",
"28","Z6650",
"32","Z6650",
"25","LD3",
"40","NGr20",
"25","RaT38",
"25","LD2",
"25","LD5",
"25","LD4",
"25","LD6",
"27","BGi21",
"25","ECl10",
"27","BGi20",
"25","RSm10",
"32","CLa80",
"32","FSt20",
"60","LCa22",
"32","FSt22",
"32","FSt24",
"30","AEG50",
"32","FSt26",
"25","LYa10",
"32","FSt28",
"26","MPr25",
"26","AEG41",
"36","FSc10",
"29","NGr10",
"25","Z6660",
"25","FSc13",
"35","ADw60",
"28","JaS65",
"26","FSc15",
"32","FSc18",
"28","JGi10",
"32","JGi10",
"32","CLa95",
"25","ClM10",
"26","PeK10",
"131","SyT10",
"29","ADw52",
"32","FSt30",
"25","YiA10",
"32","FSt32",
"25","ClM12",
"32","FSt34",
"32","FSt36",
"27","IPi10",
"29","MPr11",
"32","FSt38",
"32","MPr10",
"26","AEG37",
"35","SnT20",
"26","FSc20",
"25","FFo10",
"28","LeB10",
"32","JAu8",
"60","JAu8",
"26","FSc25",
"35","SnT26",
"25","FSc27",
"32","CLa90",
"60","JTM20",
"32","SnT28",
"35","SnT28",
"26","FSc29",
"25","AEG39",
"25","SnT22",
"35","LMo10",
"94","DWl10",
"32","FSt40",
"32","CLa65",
"25","SuH20",
"32","FSt42",
"32","CLa60",
"32","FSt44",
"32","FSt46",
"32","FSt48",
"40","LeS80",
"28","EZo10",
"32","SoW1",
"32","FSc31",
"33","FSc31",
"28","FSc34",
"34","FSc34",
"25","MMz10",
"34","ICt10",
"27","BGi10",
"32","CLa75",
"32","FSt50",
"26","DdP10",
"27","BGi14",
"32","CLa70",
"32","FSt52",
"27","BGi13",
"32","FSt54",
"27","BGi11",
"27","BGi18",
"32","FSt56",
"27","BGi17",
"33","BnG1",
"26","PaP10",
"27","BGi16",
"32","FSt58",
"27","BGi15",
"26","SRu10",
"36","LeS90",
"27","BGi19",
"26","ArJ10",
"60","QMa14",
"32","DAl10",
"28","SGu10",
"32","SGu10",
"27","SGu10",
"33","TaH30",
"34","HoG10",
"74","TaH32",
"25","JRi10",
"40","SSg20",
"26","QMa10",
"60","QMa12",
"34","ADw22",
"32","CLa40",
"32","FSt60",
"27","ACj114",
"26","BHl10",
"27","ACj115",
"32","FSt62",
"27","ACj116",
"27","ACj117",
"32","FSt64",
"27","ACj110",
"27","ACj111",
"32","FSt66",
"27","ACj112",
"27","ACj113",
"25","DMo10",
"32","FSt68",
"28","DBo15",
